,track_name,track_id,artists,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1004,Blitz! (feat. Geolier),00gEB0MSDWojSbzIt1TrFT,"['Guè', 'Geolier']","['7F2utINZ6tSokSiZTQBE27', '27LlKWxS3KXW7RRAxN5S8s']",0.766,0.674,0,-6.728,1,0.264,0.191,0.0,0.115,0.442,125.128,180267,4
1005,Notti In Bianco,1PWOkqMORYdGa0OEh2GaXM,['BLANCO'],['1MRiIeZbc0cRuxOafDUCtH'],0.599,0.79,6,-3.242,1,0.0422,0.359,0.0,0.105,0.693,75.004,176400,4
1006,Come nelle canzoni,0JsfWhQ2STKCqsvKse3Rgj,['Coez'],['5dXlc7MnpaTeUIsHLVe3n4'],0.537,0.814,7,-5.855,1,0.281,0.252,0.0,0.117,0.505,175.878,212898,5
1007,Piango Sulla Lambo (feat. Rose Villain),7u02ZUejB2uhTw1WuFXrlf,"['Guè', 'Rose Villain']","['7F2utINZ6tSokSiZTQBE27', '2aya6KuqjXEhHBqYKsTPLs']",0.639,0.825,11,-4.794,1,0.122,0.367,0.0,0.101,0.569,159.985,201749,4
1008,TU MI HAI CAPITO (feat. Sfera Ebbasta),2tIyoiGw4F82z2C8zb7eZB,"['Madame', 'Sfera Ebbasta']","['1vgQksyJ0IVz8y9XerEOy3', '23TFHmajVfBtlRx5MXqgoz']",0.81,0.649,1,-6.11,0,0.0837,0.332,0.0,0.106,0.393,123.009,211499,4
1009,NUOVO RANGE (con SFERA EBBASTA),3fxSSvnUS7ALxmhOckb7t6,"['Rkomi', 'Sfera Ebbasta', 'Junior K']","['056KMTw6IztdQjBmFfVyO3', '23TFHmajVfBtlRx5MXqgoz', '63pCdEiziMCDjGOdM1XCrJ']",0.68,0.76,1,-4.866,0,0.0556,0.233,0.0,0.13,0.709,82.54,176773,4
1010,La più bella,0sAroRXvF6YQqMdonRDE9e,"['Mecna', 'CoCo']","['4yUvIAm9mSJyLt1WLrOxAZ', '5FEh6KHK99CyLXp3qFvZFM']",0.753,0.705,1,-5.393,0,0.114,0.371,1.61e-06,0.114,0.613,108.007,201250,4
1011,LA CODA DEL DIAVOLO (con ELODIE),6oYcyS6salzWI1ysjEScFh,"['Rkomi', 'Elodie']","['056KMTw6IztdQjBmFfVyO3', '7GgpsUpkj3olseoaTY7TEY']",0.481,0.748,6,-6.007,0,0.356,0.132,7.77e-06,0.126,0.549,128.777,188975,4
1012,Blu Celeste,0BeXxjO6mgLDzg4xA6UheO,['BLANCO'],['1MRiIeZbc0cRuxOafDUCtH'],0.688,0.442,9,-5.611,1,0.0354,0.921,0.0,0.366,0.252,116.463,206379,4
1013,Angelina Jolie,0tD4EXZRm1JGDYWtKYFLWK,['Bresh'],['7FeObngbQ0GY3SojNwKdKn'],0.681,0.691,4,-6.684,0,0.181,0.073,0.0,0.113,0.644,160.338,169671,4
1014,Paraocchi,40zkeKA3HRN8Nzo6kbNOCp,['BLANCO'],['1MRiIeZbc0cRuxOafDUCtH'],0.566,0.938,9,-4.387,1,0.0709,0.0136,0.0,0.1,0.753,143.126,156084,4
1015,uNa DiReZioNe giUsTa,1ktyKCzfI8hooCJP3X2yP5,"['yungest Moonstar', 'Neffa', 'tha Supreme']","['3l9OOqBvHs4SM91bWqtaQb', '54dqxLAclwu0QSaTwCyCaF', '19i93sA0D7yS9dYoVNBqAA']",0.409,0.647,10,-7.698,1,0.212,0.303,0.0,0.332,0.523,196.426,215517,4
1016,Futura Ex (feat. Ernia),53PNWLqDwWyXotuq977r1x,"['Guè', 'Ernia']","['7F2utINZ6tSokSiZTQBE27', '3fhMfkPPzksWuw0hEm4ldm']",0.727,0.651,6,-5.969,0,0.353,0.59,1.13e-05,0.166,0.756,83.909,190667,4
1017,Quello che fa male,1LNWoDTDsfIt9I4WM68xEa,['LDA'],['5FwDaIGy29GQC5d0MR7fKf'],0.712,0.567,3,-5.244,1,0.0779,0.494,0.0,0.107,0.589,143.818,150104,4
1018,Aston Martin (feat. Headie One),5yIVCbjYf85Ixuc8ybba6s,"['Shiva', 'Headie One']","['2K5nCggbhSZ00YCYP5qkZS', '6UCQYrcJ6wab6gnQ89OJFh']",0.878,0.793,2,-4.46,1,0.303,0.0629,0.0,0.227,0.691,139.853,168000,4
1019,DUBBI,7fI5RJec8R3jJ95pljZnkN,['Marracash'],['5AZuEF0feCXMkUCwQiQlW7'],0.727,0.698,8,-9.676,1,0.365,0.57,0.0,0.11,0.356,92.915,234446,4
1020,Daytona (feat. Marracash),51dEXiTvylsKJ7gMiZ5nRw,"['Guè', 'Marracash']","['7F2utINZ6tSokSiZTQBE27', '5AZuEF0feCXMkUCwQiQlW7']",0.715,0.722,10,-5.159,0,0.268,0.18,0.0,0.195,0.321,123.784,162667,4
1021,Wallah,39CXkMn8AAFu3qwnZHJCNo,['Ghali'],['3egWSWp7Y4FyCKIyvXbw7L'],0.894,0.675,2,-6.618,1,0.0654,0.0673,1.94e-05,0.124,0.546,120.144,133777,4
1022,IO,1U4dpTSsugnH510JzzCykV,['Marracash'],['5AZuEF0feCXMkUCwQiQlW7'],0.733,0.595,9,-7.17,1,0.04,0.408,0.0,0.269,0.309,120.005,195560,4
1023,Quanto ti vorrei,2KdcUxAJWAARnGTWmSWxwu,"['chiello', 'Shablo']","['5mjasIBQQPIqA9GV2Ys61h', '6hkKbkZGvAXuvle2FhCnxy']",0.476,0.711,2,-5.769,1,0.0336,0.00721,1.81e-06,0.0842,0.756,185.996,180343,4
1024,perso nel buio (con Madame),3M5rbwyOMpjb3Ge277ILVT,"['sangiovanni', 'Madame']","['7dL0nOHwnSAsNAwpkPSGWP', '1vgQksyJ0IVz8y9XerEOy3']",0.66,0.851,4,-5.39,0,0.151,0.217,0.0,0.215,0.365,100.162,170400,4
1025,LA CANZONE NOSTRA ⟁ ︎(con BLANCO & SALMO),1uXJYnCsXy2v50y0fDEEiV,"['MACE', 'BLANCO', 'Salmo']","['7gjqZ8coFZimZDtdk04WP1', '1MRiIeZbc0cRuxOafDUCtH', '3hBQ4zniNdQf1cqqo6hzuW']",0.658,0.674,5,-6.848,0,0.0484,0.114,1.84e-05,0.147,0.164,129.914,237614,3
1026,PARTIRE DA TE,43mGIsFZwISk1WWTcAK728,['Rkomi'],['056KMTw6IztdQjBmFfVyO3'],0.656,0.796,11,-4.294,0,0.0437,0.222,0.0,0.36,0.699,95.009,221020,4
1027,Scrivile Scemo,71r3UlkV7sWvUYjas5paqi,['Pinguini Tattici Nucleari'],['6RdcIWVKYYzNzjQRd3oyHS'],0.617,0.916,9,-3.538,1,0.0317,0.123,0.0,0.183,0.552,135.091,214926,4
1028,Mi Piace (feat. Sfera Ebbasta),5gCAQkBpp9HNKLB8unHgMj,"['Tony Effe', 'Sfera Ebbasta']","['6CKch2otN4SPznHf9ms5JF', '23TFHmajVfBtlRx5MXqgoz']",0.709,0.785,8,-5.497,1,0.0322,0.0447,3.17e-05,0.0994,0.618,107.035,158972,4
1029,Domai (feat. Ketama126),0g24bBP2htW3TWumtSMRNO,"['Guè', 'Ketama126']","['7F2utINZ6tSokSiZTQBE27', '0pSx3asj3usz5PRt8COo0E']",0.609,0.801,11,-6.033,0,0.169,0.513,0.0,0.51,0.31,86.006,178253,4
1030,MEGLIO DEL CINEMA,58P3eeXDfBPfgrX2fQ1URh,['Fedez'],['3pgCLfNbw5ozIfoNsvDU7i'],0.503,0.675,6,-4.445,1,0.146,0.166,0.0,0.121,0.533,153.563,188766,4
1031,Rahiye Hasde,3rsXfscFWGLwFk3sbO1dSj,['Khan Bhaini'],['2qqPV8ZkTpVdwfMOKSsb8N'],0.596,0.676,8,-4.145,0,0.313,0.519,0.0,0.113,0.737,83.078,244387,4
1032,Score,4FKLi2H8nNxLWwVk9nvzwy,['Arjan Dhillon'],['64DvMieEUCdrYKmEIhDt8G'],0.598,0.712,2,-6.476,1,0.299,0.192,0.0,0.156,0.265,91.228,219066,4
1033,Teri Life Meri Life,1dhnxenez4o7to4Lm1mlW3,"['R Nait', 'Kaur B']","['4buk1Dwc5ynSnOGVeMJOON', '43iOhUGMAnS6QbPEUYqkpg']",0.706,0.857,2,-4.796,1,0.122,0.302,6.21e-05,0.318,0.789,83.442,255714,4
1034,U Next,0SU7fRwFLsrQk42TZFzaJ6,['Prem Dhillon'],['6IP4VnqS1pOiQcPVP4zx0H'],0.572,0.807,5,-3.545,0,0.286,0.141,0.0,0.0865,0.773,176.247,192486,4
1035,Mahol,6TDWc37igXh2OtDPAzUIwB,['Arjan Dhillon'],['64DvMieEUCdrYKmEIhDt8G'],0.505,0.683,7,-6.144,0,0.185,0.0703,0.0,0.18,0.531,87.879,206406,1
1036,Jhumke,3gWrl3PLV2fHniqwW8zHUs,['Harnoor'],['4eB5clMaoi0cCRnCwLkkiS'],0.802,0.626,11,-7.066,0,0.0499,0.0445,0.0,0.167,0.381,110.03,145949,4
1037,Kudi Tu Bomb,3x2Pdav5yAoJ2hoRXE6We9,"['Jack Love', 'Shreeja']","['5sgMlqIAv6QrTuXSgvteDt', '3NvriFxTbcKzjNNs03s5Gv']",0.864,0.791,6,-5.749,1,0.053,0.161,1.32e-05,0.355,0.829,98.014,205491,4
1038,Fully Loaded,5zUPoHkgqAr1XwTMNzNtGs,"['Tegi Pannu', 'Manni Sandhu']","['78sIlhMniFgXlOrNWnPtIl', '3IzepIGEFUSFFnuIVGwZDS']",0.783,0.607,9,-7.268,0,0.133,0.091,0.0,0.0986,0.862,92.109,148859,4
1039,Asla,5usXoqJwm3K2LTS3axdXBy,['Karan Randhawa'],['3mnR9SJ3hfV6EcrGKH44H9'],0.629,0.627,5,-4.098,0,0.0471,0.474,0.0,0.154,0.603,81.842,169437,4
1040,Ve Dhola,6LBzzxM4KmSqR2XUPM1oul,['Prabh Gill'],['4F5ZNBJDep3GTrMip2tpI4'],0.791,0.744,8,-5.407,0,0.0976,0.301,0.0,0.357,0.52,95.002,229263,4
1041,Tom Ford,6Jhg9uXs0PMc418qMVdkHR,['Amantej Hundal'],['28kGdf2ant8i73Fab2F7xq'],0.724,0.783,11,-2.927,0,0.142,0.0284,0.0,0.129,0.412,177.147,178983,4
1042,Jhooth Bolda,3AbuGpxijGUrvB93oIsRiB,"['Jass Bajwa', 'Sruishty Maan']","['4ziCsS6bX7D9e5cuCVRktx', '4eyp9UE4jjQVgBFai1AQqz']",0.736,0.465,2,-9.843,1,0.0502,0.563,0.000177,0.0784,0.505,90.017,178979,4
1043,Feelinga,2DzEnsDbTLHwPuIMAB2z0P,['Garry Sandhu'],['7M3xY5iHSzEtoL3FpqOD75'],0.71,0.518,11,-8.755,0,0.0656,0.236,2.39e-05,0.31,0.386,96.059,188000,4
1044,Malwa Squad,5Ps93OlLfyfzSK80nHRK3P,['Jack Love'],['5sgMlqIAv6QrTuXSgvteDt'],0.827,0.686,1,-5.742,0,0.115,0.304,0.0,0.104,0.743,99.961,146400,4
1045,What Ve,6Pxq8WosWicxmEqp9BFZ2s,"['Diljit Dosanjh', 'Nimrat Khaira']","['2FKWNmZWDBZR4dE5KX4plR', '0ea0y5ZxnN5TbEDzNtx5Fk']",0.768,0.575,4,-6.174,0,0.1,0.0784,2.61e-05,0.0624,0.88,179.903,188000,4
1046,Dil Todna,0RAAPd9rlCyP7glaCZK81s,['Singga'],['6nmrEhAdodPuhMLMbefluW'],0.611,0.804,3,-4.483,0,0.247,0.0735,0.0,0.076,0.457,85.511,179302,4
1047,Hook N Crook,1zogGQglfzsbP3lD773UeV,"['Hardeep Grewal', 'Kulbir Jhinjer']","['43H2bU3Tpcw29Ndd0J5P7B', '5xeLNyuZaJBjLpyjopm22n']",0.815,0.708,4,-4.5,0,0.173,0.00208,0.000571,0.0626,0.475,90.954,216462,4
1048,Bijlee Bijlee,1iZLpuGMr4tn1F5bZu32Kb,['Harrdy Sandhu'],['4ITkqBlf5eoVCOFwsJCnqo'],0.795,0.67,1,-5.313,0,0.143,0.269,0.0,0.0733,0.643,100.004,168450,4
1049,Jatti Ton Pyaar Le,3d04yHKDKyyH4ysxcUFotB,"['Sajjan Adeeb', 'Simar Kaur']","['10cESI2qXWXWxfkeomFOON', '5yI5MjFLwQwfP24OxchqN1']",0.578,0.814,4,-4.782,0,0.16,0.113,0.0,0.135,0.374,161.898,200980,4
1050,Gora Rang,2IiUzHqWG3clHBP7qJcU9l,"['JIGAR', 'Gurlez Akhtar']","['5Z39EBwWngPCUrL3nZ2uT3', '55kkrbuMkdzPGD7YGA6xrJ']",0.768,0.75,9,-7.003,1,0.135,0.147,1.14e-05,0.0752,0.54,90.203,250667,4
1051,NachLai Goriye,4QrBpxWTjXHj7oYTO2EBBY,"['Himmat Sandhu', 'Desi Frenzy']","['3wsrcGXTRAukQgXrUHJMwC', '50FBY7deOzEIM580Ui6SzA']",0.509,0.859,9,-7.047,1,0.0693,0.0277,0.0,0.357,0.692,98.657,230204,4
1052,DESIRES,5pcmtf1lwrMqmAWWm248fY,"['AP Dhillon', 'Gurinder Gill', 'Various Artists']","['6LEG9Ld1aLImEFEVHdWNSB', '5DHi2MeoRgAwPE0A0qwRMl', '0LyfQWJT6nXafLPZqxe9Of']",0.863,0.387,5,-10.057,0,0.256,0.365,0.00238,0.06,0.39,100.013,168000,4
1053,Mandeer,2nxQsbR0Cqy4MPI6vftwyX,['Arjan Dhillon'],['64DvMieEUCdrYKmEIhDt8G'],0.75,0.875,5,-3.279,0,0.256,0.239,0.0,0.315,0.674,91.919,190435,4
1054,TERE TE,6TClJ8jXi3OBV7gcrU3jx5,"['AP Dhillon', 'Gurinder Gill', 'Various Artists']","['6LEG9Ld1aLImEFEVHdWNSB', '5DHi2MeoRgAwPE0A0qwRMl', '0LyfQWJT6nXafLPZqxe9Of']",0.692,0.488,7,-10.96,0,0.135,0.0508,0.0,0.154,0.299,171.9,114419,4
1055,Mithi Mithi,1ibCLPKD6ExDldtWEXXkHN,"['Mannat Noor', 'Gurnam Bhullar']","['0TxBLummgAxRkxn21HrLDp', '45LSiycLy1JsWUMObvPvpX']",0.809,0.73,5,-4.229,0,0.118,0.0357,0.0,0.31,0.896,79.976,155250,4
1056,Churi,0jQ6Qx0pRJttXHTkeOj5mP,"['Khan Bhaini', 'Shipra Goyal']","['2qqPV8ZkTpVdwfMOKSsb8N', '7gOZcXPfLtLbFgUyHGV7cZ']",0.703,0.853,6,-3.173,0,0.156,0.376,0.0,0.303,0.819,149.78,301399,4
1057,Jindey Meriye (From Alll Rounder),5ULjfarUcbADr5b3IO41PH,"['Jassie Gill', 'Mickey Singh']","['3xZnxcyeC0vVaJvEA9VqrA', '3KDhyMTFZlrfAO0zK18z4t']",0.445,0.556,6,-8.169,0,0.0692,0.642,0.0,0.0711,0.237,92.827,227026,4
1058,Kde Kde,37fbZGSgrLsM5cVNwO4EMY,['Maninder Buttar'],['2sN4fSzAm2rAL0HIurPCEM'],0.601,0.674,9,-4.141,1,0.0643,0.285,0.0,0.195,0.132,169.779,193412,4
1059,"Naina Da Joda (From ""Teeja Punjab"")",35BMU55JbHMQSGFgeUvgN1,"['Ammy Virk', 'Shah An Shah', 'Bunty Bains']","['2RlWC7XKizSOsZ8F3uGi59', '7m7CYrgAso8DmLNwWL3yTD', '4eHycMGKslAXJLcLO4F82x']",0.632,0.708,1,-5.0,1,0.0661,0.334,2.86e-06,0.108,0.628,78.71,159241,4
1060,Aashiq Mud Na Jaawe,4Yfxs3PUquku4O8sd4a8IC,['Akhil'],['6zZrFenNe3YPttxZsnQQs1'],0.707,0.722,0,-5.045,1,0.0449,0.492,0.0,0.102,0.576,77.016,205714,4
1061,Shayar,37wXtSXlInPROXv31tGDCg,"['Diljot jhinjer', 'Harman punia']","['6DSwl3O7KrY65iGjgt21lD', '40ZsJvWe6aFg3dOM3pUuoD']",0.797,0.724,11,-4.707,0,0.0375,0.311,3.37e-05,0.102,0.767,95.971,201404,4
1062,Nai Chaidi,5wlH19bXrJY8mE6ZqJBQLU,['The PropheC'],['4aopF0aU0Nbu5GtSorXV0W'],0.717,0.617,1,-7.06,0,0.0557,0.0274,0.00042,0.0851,0.485,176.038,199017,4
1063,Hold On,1rtqV8vLqY6bvFw1Mna6rs,['Arjan Dhillon'],['64DvMieEUCdrYKmEIhDt8G'],0.824,0.737,8,-4.932,0,0.0737,0.0695,0.0,0.19,0.785,92.0,182609,4
1064,Holiday,4DEQBh3b9wEtcjGWfbpngQ,['Garry Sandhu'],['7M3xY5iHSzEtoL3FpqOD75'],0.845,0.579,7,-7.802,0,0.18,0.0494,1.46e-05,0.211,0.814,94.005,173617,4
1065,Sade Aala,0vusJB5hb91TdIVcBSdrl2,['Arjan Dhillon'],['64DvMieEUCdrYKmEIhDt8G'],0.761,0.794,10,-6.491,0,0.0738,0.0236,0.0,0.0693,0.739,90.026,178667,4
1066,Dass Billo,4ptQSKPjgBldvKEFX86CcN,['Arjan Dhillon'],['64DvMieEUCdrYKmEIhDt8G'],0.62,0.673,4,-8.609,0,0.0957,0.00895,0.0,0.108,0.818,187.787,169787,4
1067,Satisfy,2SazZ5d4m9G5IWu5xdMjZf,"['Sidhu Moose Wala', 'Shooter Kahlon']","['4PULA4EFzYTrxYvOVlwpiQ', '5oL0GAI8fKD0Wgbr4Em9AS']",0.683,0.8,5,-4.874,0,0.168,0.431,0.0,0.357,0.748,172.024,280464,4
1068,Mehal,4oSwqexUGleZZoiXH4td1P,['Arjan Dhillon'],['64DvMieEUCdrYKmEIhDt8G'],0.725,0.572,5,-8.869,0,0.278,0.0242,0.0,0.119,0.597,154.914,263125,4
1069,MAJHE AALE,5eN1nmOe9R29OBL6soTJov,"['AP Dhillon', 'Shinda Kahlon', 'Gurinder Gill', 'Gminxr', 'Various Artists']","['6LEG9Ld1aLImEFEVHdWNSB', '6aQfrWHwAcuY8IYItbChZh', '5DHi2MeoRgAwPE0A0qwRMl', '4vvW590Gq8dNWsP5BM9FkS', '0LyfQWJT6nXafLPZqxe9Of']",0.871,0.496,10,-9.29,1,0.0721,0.035,2.83e-05,0.0742,0.287,93.033,170323,4
1070,Wah Kya Nazare (feat. Gaby Fuego),5djTQgtCSdr7N2wOExvwc5,"['Harnoor', 'Gaby Fuego']","['4eB5clMaoi0cCRnCwLkkiS', '6ZRc7PfdJm7wgxfLrmQiXL']",0.677,0.468,9,-7.866,1,0.24,0.127,0.0,0.122,0.518,125.829,176019,4
1071,Kalli Sohni,6XpaqDv9cnYn6KNS6Wwnr3,['Arjan Dhillon'],['64DvMieEUCdrYKmEIhDt8G'],0.853,0.685,10,-6.644,0,0.156,0.0328,0.0,0.148,0.893,93.948,171064,4
1072,2 Raflaan (feat. Gurlej Akhtar),76TcsS8szd8ZQjwnz78xg9,"['Mankirt Aulakh', 'Gurlez Akhtar']","['3uHUKCspaCzAab9A3LlGAr', '55kkrbuMkdzPGD7YGA6xrJ']",0.844,0.677,1,-6.942,0,0.126,0.21,1e-06,0.142,0.961,147.995,208378,4
1073,Shehar Chandigarh Chale Aa,0sruUzDNdj1QX0csB5gBh8,['Yasir Hussain'],['2DtPjAGsvP7LPIMtj0Co1k'],0.8,0.813,7,-2.721,0,0.155,0.104,2.16e-06,0.235,0.844,89.931,174428,4
1074,Zoom,2nCPpshvtqJFY1RRa8leTI,['Jass Manak'],['2P9JaCtpbQSuZOgvtPrUJ8'],0.741,0.707,1,-3.854,1,0.112,0.0435,0.0,0.0671,0.631,90.007,160000,4
1075,President - Warning,33BaycYjVrPXGGYmtU31uP,['Amrit Maan'],['7GgAwYJnBBFT1WogNWf0oj'],0.684,0.636,2,-4.794,1,0.0645,0.18,0.0,0.434,0.64,90.115,209000,4
1076,Gaddar Banda,1VmIKB3qhPrLNFHDcrjf9o,"['R Nait', 'Gurlez Akhtar']","['4buk1Dwc5ynSnOGVeMJOON', '55kkrbuMkdzPGD7YGA6xrJ']",0.919,0.745,9,-4.918,1,0.0685,0.158,0.0,0.238,0.555,113.903,189474,4
1077,Chori Da Pistol,3a74pp8nPZ6QF2HYU6mVVz,['Laddi Chahal'],['3lmszXxkp47K9kDCRRPU8p'],0.764,0.512,8,-8.122,0,0.132,0.369,0.0,0.0698,0.518,87.95,192273,4
1078,"Qatal (From ""Warning"")",0MuJId3fpERNT8Q1GgWQlY,"['Jordan Sandhu', 'Shree Brar']","['3TozxPbDes76aGFdfv7PMv', '5Dr08SCxyjTmDovDDRZCa2']",0.709,0.821,2,-4.726,1,0.182,0.137,0.0,0.219,0.385,92.093,208043,4
1079,Dabde Ni,6Uiuq2p2SUXgoN8hrxvCHZ,['Ammy Virk'],['2RlWC7XKizSOsZ8F3uGi59'],0.783,0.829,8,-4.759,0,0.219,0.31,0.0,0.0793,0.835,89.972,207663,4
1080,Kol Hove,1tqbHLYpBTmRXW2yBmcldY,['Maninder Buttar'],['2sN4fSzAm2rAL0HIurPCEM'],0.717,0.658,1,-4.224,0,0.0289,0.0821,0.0,0.695,0.38,100.959,182970,4
1081,Gangwar,0uK7lv1e51WnxUPzDIVlEQ,['Saabi Bhinder'],['7balJhYEvDHAshA39peuCr'],0.747,0.707,8,-6.263,0,0.26,0.215,0.0,0.168,0.469,159.931,187176,4
1082,Distance Love,55nRhkhe7ckZhazYrv6ZOX,"['Grewal', 'Zehr Vibe']","['6Wg3YW7eun3woBKYL8jJT6', '48cVwD5hffidwvlxLCc2pm']",0.743,0.562,0,-5.846,0,0.0424,0.421,0.0,0.1,0.31,87.869,210682,4
1083,NO MORE SHADA,42JDl7zaIHMWqiyXvQqHDQ,"['Parmish Verma', 'Gurlez Akhtar']","['3OQRPFFS3OsltFjFAXu1kE', '55kkrbuMkdzPGD7YGA6xrJ']",0.807,0.875,5,-3.604,0,0.133,0.256,0.0,0.11,0.853,90.0,216774,4
1084,Black Dress,0VXt4517DrVvNOeqPYRj70,['Jack Love'],['5sgMlqIAv6QrTuXSgvteDt'],0.914,0.504,9,-9.197,0,0.131,0.0876,0.0,0.105,0.439,124.008,210481,4
1085,Koke,1brZ2Mf38imwKwtft7EN5g,"['Shipra Goyal', 'Arjan Dhillon']","['7gOZcXPfLtLbFgUyHGV7cZ', '64DvMieEUCdrYKmEIhDt8G']",0.734,0.813,1,-4.062,1,0.253,0.00788,0.0,0.108,0.837,172.204,234666,4
1086,Addi Sunni,1MTlqUpK9ukiBUbT9J9On2,['Karan Aujla'],['6DARBhWbfcS9E4yJzcliqQ'],0.497,0.8,11,-7.272,0,0.422,0.246,0.0,0.11,0.816,184.107,242018,4
1087,Duniadari,3ZEW42mxs5VYpTVTJvWgdr,['Kulbir Jhinjer'],['5xeLNyuZaJBjLpyjopm22n'],0.594,0.591,5,-6.892,0,0.332,0.074,0.0,0.293,0.551,74.985,296670,1
1088,Aahlne,6DRA6omeGSZvBqwSBbPPXZ,['A Kay'],['4ZPiabRclxJHc90C0eY8xh'],0.587,0.736,10,-3.368,0,0.132,0.0324,0.0,0.0437,0.549,179.953,199833,4
1089,Laare,3cxOLlnlQ0cMnneD8sGfpg,"['Musahib', 'Sukh-E Muzical Doctorz']","['3UfbA4bdLEa3TpK3l20EZP', '0yniDkE5y7ci4X9OtLBXaQ']",0.554,0.728,9,-4.588,0,0.225,0.448,0.0,0.301,0.314,89.948,148469,4
1090,Itz A Hustle,1AezwlKp0gT3BRDXFvpiDj,['Karan Aujla'],['6DARBhWbfcS9E4yJzcliqQ'],0.749,0.783,10,-6.252,0,0.247,0.0163,0.0,0.0396,0.815,90.911,219728,4
1091,Bismillah,0ccAjJ24EBg7zEdy0XRvIb,['Amrit Maan'],['7GgAwYJnBBFT1WogNWf0oj'],0.833,0.701,6,-5.416,1,0.185,0.215,0.0,0.0742,0.714,97.947,223455,4
1092,Pyar Di Kahani,3D2IqmBCqi95LU5mEcbcE6,"['Ammy Virk', 'Sunny Vik']","['2RlWC7XKizSOsZ8F3uGi59', '0w7vYjdZtzd1zSmPfY0mKe']",0.57,0.632,4,-6.928,1,0.0527,0.281,0.0,0.234,0.416,92.847,266960,4
1093,Sorry,6vNwtyeEXQTLDnWFmEGlbG,['Mickey Singh'],['3KDhyMTFZlrfAO0zK18z4t'],0.405,0.675,6,-8.305,0,0.223,0.0805,0.0,0.104,0.759,81.045,131429,4
1094,Dastaan E Ishq,0JkdMMFyyCllLSyDFaMTvk,['R Nait'],['4buk1Dwc5ynSnOGVeMJOON'],0.752,0.608,1,-6.413,0,0.0386,0.588,0.0,0.0897,0.556,135.086,243667,4
1095,Kaali Bentley,3U1VCzf7iYQ3yHzec9TsmX,['Miss Pooja'],['0DyXyd0D6fMUsuD6yONANx'],0.696,0.851,6,-3.995,0,0.117,0.112,0.0,0.342,0.495,171.93,175126,4
1096,Here & There,1TLNrPm7U8V8kRF17SlsAe,['Karan Aujla'],['6DARBhWbfcS9E4yJzcliqQ'],0.755,0.708,10,-8.548,0,0.0906,0.00718,0.0,0.263,0.9,92.231,245265,4
1097,Gede,6xgIis0oF5sJaiBFqxwlCY,"['Karan Randhawa', 'Simar Kaur']","['3mnR9SJ3hfV6EcrGKH44H9', '5yI5MjFLwQwfP24OxchqN1']",0.621,0.714,8,-5.195,0,0.0795,0.166,0.0,0.0835,0.521,87.265,196773,4
1098,Jaan,3WYzyafR47qwO5w2UtzFv9,['Nimrat Khaira'],['0ea0y5ZxnN5TbEDzNtx5Fk'],0.709,0.508,10,-8.895,0,0.121,0.595,2.28e-06,0.107,0.354,157.557,226582,4
1099,Vibe,44gJjTJwY4eba0jpNnrlld,['Diljit Dosanjh'],['2FKWNmZWDBZR4dE5KX4plR'],0.706,0.632,1,-7.172,1,0.0705,0.00713,0.0,0.129,0.625,87.993,155250,4
1100,Moon Bound,22CaAbeqefCN1Hx6iUklKJ,['Prem Dhillon'],['6IP4VnqS1pOiQcPVP4zx0H'],0.386,0.448,0,-8.881,0,0.0367,0.629,0.0,0.173,0.386,155.404,156923,4
1101,12 Bande,6dgYHmc5yBnQFI4FSCbp6y,['Varinder Brar'],['4C19flKmMm12gRxmBJWMCV'],0.706,0.693,0,-5.502,1,0.259,0.0123,0.0,0.346,0.838,141.794,204507,4
1102,Mitti Da Khadona,1sKxTVQwgjPJj3YT5DcDME,['Bilal Saeed'],['7hHDO4bJGlEaEHlY2lj1eZ'],0.72,0.503,4,-6.385,0,0.0509,0.287,0.0,0.0946,0.279,109.001,199792,4
1103,Zulfan,6eMe7w3a4SdC1SIbSxGlom,['Mankirt Aulakh'],['3uHUKCspaCzAab9A3LlGAr'],0.541,0.809,0,-5.305,1,0.259,0.294,0.0,0.0827,0.442,82.513,166181,4
1104,Gallan Ne Do,7ISjVqWV5K1dnzorJ0oYbl,"['Deep Jandu', 'Gangis Khan']","['2RJawMqX9ESxws2KMtHyP3', '5ixmxjJCf2TXxk1EaWR6Wn']",0.748,0.67,4,-6.185,0,0.315,0.0674,0.0,0.116,0.586,87.587,222171,4
1105,Jabardast Dost,6caXSXpqHrS05NhmSqvkvH,"['Korala Maan', 'Gurlez Akhtar']","['6WZ8WCYWROs8IyMJOPeJ4G', '55kkrbuMkdzPGD7YGA6xrJ']",0.766,0.716,5,-4.203,0,0.27,0.324,1.02e-06,0.127,0.622,81.617,218677,4
1106,Mere Warga,1hd8zKwOnEk03BHxhRvknR,['Kaka'],['1Oh5bPXjw5jreVFhKc4jux'],0.691,0.719,0,-4.99,0,0.0693,0.115,0.0,0.364,0.558,76.942,205714,4
1107,Hanji Hanji,6PR0z03vrtkqGzE1COpbJ0,['Navaan Sandhu'],['6PdJJhJWHFRtoERTQ8JGq1'],0.888,0.729,1,-4.418,1,0.219,0.173,0.0,0.16,0.766,137.92,196522,4
